Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,7.652244,7.652244,7.491987,7.491987,2.158755,932880
1980-03-18,7.491987,7.592147,7.471955,7.592147,2.187618,1413360
1980-03-19,7.572115,7.572115,7.451923,7.451923,2.147213,1579968
1980-03-20,7.451923,7.491987,7.331731,7.331731,2.112580,1355328
1980-03-21,7.331731,7.411859,7.311699,7.411859,2.135669,1125696
1980-03-24,7.411859,7.411859,7.251603,7.271635,2.095262,1587456
1980-03-25,7.271635,7.331731,7.211538,7.271635,2.095262,2254512
1980-03-26,7.271635,7.371795,7.271635,7.291667,2.101035,826800
1980-03-27,7.291667,7.291667,7.051282,7.251603,2.089492,1273584
1980-03-28,7.351763,7.652244,7.351763,7.652244,2.204934,685152
1980-03-31,7.652244,7.732372,7.592147,7.712340,2.222249,878592
1980-04-01,7.712340,7.812500,7.512019,7.572115,2.181844,901056
1980-04-02,7.572115,7.672276,7.552083,7.612179,2.193388,660816
1980-04-03,7.632212,7.752404,7.632212,7.752404,2.233793,537888
1980-04-07,7.712340,7.712340,7.431891,7.451923,2.147213,1583088
1980-04-08,7.451923,7.532051,7.331731,7.491987,2.158755,962832
1980-04-09,7.491987,7.552083,7.451923,7.532051,2.170301,879840
1980-04-10,7.532051,7.632212,7.532051,7.632212,2.199162,480480
1980-04-11,7.632212,7.672276,7.592147,7.612179,2.193388,941616
1980-04-14,7.612179,7.672276,7.572115,7.632212,2.199162,477360
1980-04-15,7.632212,7.652244,7.612179,7.632212,2.199162,645840
1980-04-16,7.632212,7.672276,7.411859,7.431891,2.141440,1244880
1980-04-17,7.431891,7.451923,7.331731,7.331731,2.112580,643968
1980-04-18,7.331731,7.411859,7.171474,7.171474,2.066402,708240
1980-04-21,7.171474,7.231571,7.131410,7.171474,2.066402,843024
1980-04-22,7.211538,7.371795,7.211538,7.331731,2.112580,1541904
1980-04-23,7.371795,7.491987,7.371795,7.411859,2.135669,770640
1980-04-24,7.411859,7.552083,7.391827,7.471955,2.152984,560976
1980-04-25,7.471955,7.532051,7.411859,7.532051,2.170301,496080
1980-04-28,7.572115,7.632212,7.572115,7.572115,2.181844,825552
1980-04-29,7.572115,7.632212,7.572115,7.592147,2.187618,481728
1980-04-30,7.592147,7.612179,7.512019,7.612179,2.193388,544752
1980-05-01,7.612179,7.632212,7.411859,7.411859,2.135669,515424
1980-05-02,7.411859,7.431891,7.331731,7.351763,2.118351,1254240
1980-05-05,7.351763,7.431891,7.331731,7.431891,2.141440,502320
1980-05-06,7.431891,7.512019,7.411859,7.431891,2.141440,1436448
1980-05-07,7.431891,7.672276,7.411859,7.612179,2.193388,1347216
1980-05-08,7.612179,7.632212,7.532051,7.552083,2.176071,534768
1980-05-09,7.552083,7.552083,7.451923,7.512019,2.164529,541008
1980-05-12,7.512019,7.532051,7.371795,7.491987,2.158755,573456
1980-05-13,7.491987,7.532051,7.411859,7.491987,2.158755,1063920
1980-05-14,7.491987,7.632212,7.451923,7.471955,2.152984,1301040
1980-05-15,7.471955,7.612179,7.451923,7.572115,2.181844,596544
1980-05-16,7.572115,7.592147,7.532051,7.532051,2.170301,428688
1980-05-19,7.532051,7.592147,7.491987,7.592147,2.187618,505440
1980-05-20,7.592147,7.612179,7.552083,7.592147,2.187618,763776
1980-05-21,7.592147,7.632212,7.512019,7.632212,2.199162,672048
1980-05-22,7.632212,7.812500,7.632212,7.752404,2.233793,692640
1980-05-23,7.792468,7.952724,7.792468,7.952724,2.291513,2474160
1980-05-27,7.972756,8.052885,7.972756,7.992788,2.303057,1327872
1980-05-28,7.992788,8.052885,7.952724,7.972756,2.297285,1229280
1980-05-29,7.972756,8.012821,7.912660,7.912660,2.279969,570336
1980-05-30,7.912660,7.952724,7.672276,7.932692,2.320997,1642368
1980-06-02,7.932692,7.932692,7.151442,7.812500,2.285830,1370304
1980-06-03,7.812500,7.872596,7.772436,7.812500,2.285830,564720
1980-06-04,7.812500,7.952724,7.792468,7.952724,2.326858,906048
1980-06-05,7.992788,8.133013,7.992788,8.072917,2.362024,1589952
1980-06-06,8.072917,8.153045,8.032853,8.112981,2.373746,854256
1980-06-09,8.112981,8.153045,7.952724,8.012821,2.344442,907296
1980-06-10,8.012821,8.052885,7.972756,8.032853,2.350304,914784
1980-06-11,8.032853,8.092949,8.012821,8.052885,2.356164,992784
1980-06-12,8.052885,8.092949,7.952724,8.012821,2.344442,859872
1980-06-13,8.012821,8.032853,7.932692,7.972756,2.332718,1159392
1980-06-16,7.972756,8.052885,7.972756,8.012821,2.344442,1541280
1980-06-17,8.012821,8.153045,8.012821,8.153045,2.385470,1392768
1980-06-18,8.133013,8.133013,8.072917,8.092949,2.367886,1444560
1980-06-19,8.092949,8.133013,7.972756,7.972756,2.332718,2036736
1980-06-20,7.972756,8.052885,7.932692,8.032853,2.350304,1623024
1980-06-23,8.032853,8.092949,8.032853,8.092949,2.367886,1394640
1980-06-24,8.092949,8.213141,8.012821,8.173077,2.391331,1338480
1980-06-25,8.213141,8.333333,8.213141,8.293269,2.426497,1239888
1980-06-26,8.293269,8.333333,8.253205,8.253205,2.414775,783120
1980-06-27,8.253205,8.333333,8.193109,8.293269,2.426497,769392
1980-06-30,8.273237,8.273237,8.213141,8.253205,2.414775,520416
1980-07-01,8.253205,8.333333,8.193109,8.333333,2.438220,877968
1980-07-02,8.333333,8.553686,8.313301,8.533654,2.496830,1309776
1980-07-03,8.533654,8.573718,8.533654,8.553686,2.502692,1894464
1980-07-07,8.553686,8.553686,8.453526,8.533654,2.496830,996528
1980-07-08,8.533654,8.613782,8.493590,8.593750,2.514415,907920
1980-07-09,8.593750,8.673878,8.533654,8.553686,2.502692,753168
1980-07-10,8.533654,8.533654,8.453526,8.453526,2.473386,693888
1980-07-11,8.453526,8.653846,8.433494,8.613782,2.520274,651456
1980-07-14,8.613782,8.794071,8.593750,8.794071,2.573025,784368
1980-07-15,8.794071,8.954327,8.733974,8.733974,2.555441,1234272
1980-07-16,8.733974,8.814103,8.733974,8.733974,2.555441,854880
1980-07-17,8.733974,8.854167,8.733974,8.834135,2.584746,1157520
1980-07-18,8.834135,8.894231,8.553686,8.874199,2.596468,906048
1980-07-21,8.874199,8.894231,8.814103,8.854167,2.590608,609648
1980-07-22,8.854167,8.914263,8.754006,8.754006,2.561301,808080
1980-07-23,8.754006,8.814103,8.653846,8.713942,2.549582,1236144
1980-07-24,8.713942,8.733974,8.633814,8.633814,2.526137,881712
1980-07-25,8.633814,8.673878,8.613782,8.653846,2.531996,775008
1980-07-28,8.653846,8.693910,8.633814,8.693910,2.543719,612768
1980-07-29,8.713942,8.814103,8.713942,8.794071,2.573025,773136
1980-07-30,8.894231,8.974359,8.894231,8.974359,2.625774,913536
1980-07-31,8.974359,9.014423,8.834135,9.014423,2.637496,807456
1980-08-01,8.994391,8.994391,8.834135,8.974359,2.625774,946608
1980-08-04,8.974359,8.994391,8.914263,8.974359,2.625774,573456
1980-08-05,8.974359,9.074519,8.954327,9.014423,2.637496,834288
1980-08-06,8.974359,8.974359,8.814103,8.894231,2.602331,2799888
1980-08-07,8.894231,8.974359,8.894231,8.934295,2.614051,1104480
1980-08-08,8.974359,9.094551,8.974359,9.034455,2.643359,1641744
1980-08-11,9.034455,9.174679,9.034455,9.174679,2.684385,1069536
1980-08-12,9.174679,9.314904,9.174679,9.174679,2.684385,1609296
1980-08-13,9.174679,9.214744,9.094551,9.094551,2.660941,2486640
1980-08-14,9.094551,9.294872,9.054487,9.294872,2.719554,1398384
1980-08-15,9.294872,9.314904,9.214744,9.234776,2.701969,783120
1980-08-18,9.194712,9.194712,9.054487,9.074519,2.655080,955344
1980-08-19,9.074519,9.094551,8.974359,8.974359,2.625774,1455168
1980-08-20,8.974359,9.054487,8.974359,9.034455,2.643359,1036464
1980-08-21,9.054487,9.134615,9.054487,9.134615,2.672664,929136
1980-08-22,9.134615,9.194712,9.074519,9.074519,2.655080,1108848
1980-08-25,9.054487,9.054487,8.954327,8.974359,2.625774,889824
1980-08-26,8.974359,9.034455,8.934295,8.974359,2.625774,902304
1980-08-27,8.934295,8.934295,8.754006,8.794071,2.573025,2165280
1980-08-28,8.794071,8.794071,8.693910,8.733974,2.555441,693264
1980-08-29,8.733974,8.754006,8.653846,8.733974,2.555441,1530048
1980-09-02,8.733974,8.894231,8.713942,8.834135,2.584746,1095120
1980-09-03,8.834135,8.894231,8.814103,8.854167,2.590608,1094496
1980-09-04,8.854167,8.954327,8.814103,8.814103,2.578886,1050192
1980-09-05,8.814103,8.814103,8.613782,8.673878,2.537858,1085136
1980-09-08,8.673878,8.673878,8.393429,8.393429,2.455802,1094496
1980-09-09,8.393429,8.513622,8.353365,8.513622,2.490968,1696656
1980-09-10,8.513622,8.573718,8.493590,8.573718,2.508552,1273584
1980-09-11,8.573718,8.653846,8.553686,8.613782,2.520274,1374672
1980-09-12,8.613782,8.653846,8.593750,8.593750,2.514415,934128
1980-09-15,8.593750,8.613782,8.493590,8.593750,2.514415,462384
1980-09-16,8.593750,8.673878,8.453526,8.473558,2.514415,2274480
1980-09-17,8.473558,8.754006,8.473558,8.754006,2.597632,1779024
1980-09-18,8.754006,8.854167,8.693910,8.733974,2.591688,1075152
1980-09-19,8.733974,8.774038,8.653846,8.733974,2.591688,2151552
1980-09-22,8.733974,8.934295,8.693910,8.934295,2.651130,1363440
1980-09-23,8.934295,8.934295,8.754006,8.754006,2.597632,1419600
1980-09-24,8.754006,8.774038,8.613782,8.713942,2.585745,1173744
1980-09-25,8.713942,8.754006,8.653846,8.673878,2.573857,565344
1980-09-26,8.673878,8.673878,8.593750,8.593750,2.550080,1029600
1980-09-29,8.593750,8.593750,8.353365,8.373397,2.484694,979056
1980-09-30,8.373397,8.473558,8.373397,8.433494,2.502526,652704
1980-10-01,8.433494,8.433494,8.353365,8.353365,2.478749,2052960
1980-10-02,8.353365,8.433494,8.353365,8.413462,2.496582,877968
1980-10-03,8.413462,8.673878,8.393429,8.613782,2.556023,719472
1980-10-06,8.613782,8.834135,8.553686,8.814103,2.615466,877344
1980-10-07,8.814103,8.934295,8.673878,8.713942,2.585745,1009632
1980-10-08,8.713942,8.713942,8.573718,8.673878,2.573857,3285984
1980-10-09,8.673878,8.733974,8.653846,8.713942,2.585745,909792
1980-10-10,8.673878,8.673878,8.493590,8.573718,2.544134,1106976
1980-10-13,8.573718,8.633814,8.573718,8.593750,2.550080,747552
1980-10-14,8.593750,8.693910,8.593750,8.613782,2.556023,1890096
1980-10-15,8.613782,8.653846,8.593750,8.653846,2.567912,888576
1980-10-16,8.653846,8.834135,8.653846,8.673878,2.573857,1557504
1980-10-17,8.673878,8.774038,8.593750,8.613782,2.556023,585312
1980-10-20,8.613782,8.633814,8.513622,8.553686,2.538191,656448
1980-10-21,8.553686,8.653846,8.553686,8.633814,2.561968,1274832
1980-10-22,8.633814,8.673878,8.573718,8.593750,2.550080,953472
1980-10-23,8.593750,8.593750,8.393429,8.413462,2.496582,1158144
1980-10-24,8.393429,8.393429,8.293269,8.373397,2.484694,1445184
1980-10-27,8.373397,8.433494,8.333333,8.353365,2.478749,1490112
1980-10-28,8.353365,8.433494,8.253205,8.393429,2.490635,1407744
1980-10-29,8.433494,8.633814,8.433494,8.533654,2.532246,1005888
1980-10-30,8.533654,8.693910,8.513622,8.633814,2.561968,658320
1980-10-31,8.633814,8.673878,8.593750,8.673878,2.573857,676416
1980-11-03,8.673878,8.754006,8.653846,8.713942,2.585745,1890096
1980-11-05,8.894231,9.234776,8.894231,8.934295,2.651130,2685696
1980-11-06,8.894231,8.894231,8.754006,8.774038,2.603579,1241760
1980-11-07,8.774038,8.854167,8.653846,8.733974,2.591688,947856
1980-11-10,8.733974,8.874199,8.733974,8.814103,2.615466,774384
1980-11-11,8.854167,8.974359,8.854167,8.954327,2.657076,828048
1980-11-12,8.954327,9.114583,8.934295,9.094551,2.698686,788112
1980-11-13,9.114583,9.274840,9.114583,9.234776,2.740294,1863888
1980-11-14,9.234776,9.354968,9.214744,9.334936,2.770017,2903472
1980-11-17,9.334936,9.354968,9.194712,9.334936,2.770017,1751568
1980-11-18,9.395032,9.535256,9.395032,9.535256,2.829458,4034160
1980-11-19,9.555288,9.755609,9.555288,9.675481,2.871069,3519360
1980-11-20,9.675481,9.855769,9.655449,9.855769,2.924565,1561872
1980-11-21,9.935897,10.076122,9.935897,9.975962,2.960233,2774928
1980-11-24,9.975962,9.995994,9.875801,9.995994,2.966175,1929408
1980-11-25,9.995994,10.096154,9.975962,9.995994,2.966175,1701024
1980-11-26,9.995994,10.076122,9.915865,9.935897,2.948344,1504464
1980-11-28,9.935897,9.975962,9.915865,9.915865,2.942400,1302288
1980-12-01,9.775641,9.775641,9.615385,9.655449,2.865122,1674192
1980-12-02,9.575321,9.575321,9.314904,9.575321,2.877163,1822704
1980-12-03,9.575321,9.635417,9.495192,9.595353,2.883183,737568
1980-12-04,9.595353,9.855769,9.535256,9.835737,2.955412,1304784
1980-12-05,9.795673,9.795673,9.475160,9.475160,2.847066,1269216
1980-12-08,9.435096,9.435096,9.274840,9.334936,2.804931,1043952
1980-12-09,9.334936,9.375000,9.214744,9.334936,2.804931,1003392
1980-12-10,9.334936,9.375000,9.054487,9.134615,2.744739,1161888
1980-12-11,9.054487,9.054487,8.894231,9.054487,2.720664,1253616
1980-12-12,9.054487,9.194712,9.014423,9.174679,2.756778,1397136
1980-12-15,9.174679,9.274840,9.134615,9.134615,2.744739,795600
1980-12-16,9.134615,9.314904,9.114583,9.294872,2.792893,814944
1980-12-17,9.294872,9.334936,9.234776,9.294872,2.792893,680160
1980-12-18,9.294872,9.354968,9.234776,9.234776,2.774835,1185600
1980-12-19,9.234776,9.314904,9.234776,9.294872,2.792893,826176
1980-12-22,9.354968,9.635417,9.354968,9.615385,2.889201,1085760
1980-12-23,9.655449,9.755609,9.655449,9.715545,2.919296,1948128
1980-12-24,9.715545,9.735577,9.615385,9.655449,2.901237,656448
1980-12-26,9.655449,9.735577,9.635417,9.735577,2.925317,184080
1980-12-29,9.735577,9.835737,9.615385,9.635417,2.895221,447408
1980-12-30,9.635417,9.695513,9.575321,9.635417,2.895221,532896
1980-12-31,9.635417,9.815705,9.635417,9.815705,2.949394,491088
1981-01-02,9.835737,9.935897,9.835737,9.915865,2.979487,713232
1981-01-05,9.915865,10.296474,9.895833,10.236378,3.075795,2153424
1981-01-06,10.236378,10.336538,10.196314,10.336538,3.105890,2587104
1981-01-07,10.216346,10.216346,10.056090,10.176282,3.057739,2951520
1981-01-08,10.176282,10.216346,10.016026,10.056090,3.021622,1983072
1981-01-09,10.056090,10.136218,9.995994,10.136218,3.045699,1141296
1981-01-12,10.136218,10.276442,10.116186,10.136218,3.045699,2209584
1981-01-13,10.076122,10.076122,9.895833,10.016026,3.009582,1730976
1981-01-14,10.016026,10.056090,9.775641,9.775641,2.937354,846144
1981-01-15,9.775641,9.855769,9.735577,9.795673,2.943374,1062672
1981-01-16,9.795673,9.915865,9.755609,9.775641,2.937354,1256112
1981-01-19,9.775641,9.835737,9.715545,9.775641,2.937354,969072
1981-01-20,9.775641,9.795673,9.475160,9.575321,2.877163,1015872
1981-01-21,9.575321,9.595353,9.495192,9.555288,2.871143,1362816
1981-01-22,9.555288,9.635417,9.535256,9.595353,2.883183,881088
1981-01-23,9.615385,9.755609,9.615385,9.715545,2.919296,862368
1981-01-26,9.715545,10.016026,9.695513,9.935897,2.985508,939120
1981-01-27,9.935897,10.056090,9.915865,9.995994,3.003564,933504
1981-01-28,9.995994,10.076122,9.955929,9.955929,2.991528,1336608
1981-01-29,9.955929,9.975962,9.815705,9.855769,2.961430,944112
1981-01-30,9.855769,9.915865,9.795673,9.815705,2.949394,710112
1981-02-02,9.815705,9.835737,9.715545,9.715545,2.919296,697008
1981-02-03,9.715545,9.795673,9.675481,9.735577,2.925317,1360944
1981-02-04,9.735577,9.755609,9.595353,9.695513,2.913277,1217424
1981-02-05,9.695513,9.835737,9.695513,9.835737,2.955412,1173120
1981-02-06,9.835737,9.975962,9.815705,9.935897,2.985508,1080768
1981-02-09,9.955929,10.056090,9.955929,10.016026,3.009582,1018992
1981-02-10,10.016026,10.156250,9.995994,10.116186,3.039680,1343472
1981-02-11,10.116186,10.176282,10.056090,10.056090,3.021622,757536
1981-02-12,10.056090,10.096154,9.975962,9.995994,3.003564,628368
1981-02-13,9.975962,9.975962,9.795673,9.835737,2.955412,1304784
1981-02-17,9.835737,9.935897,9.795673,9.895833,2.973468,579072
1981-02-18,9.915865,10.076122,9.915865,10.056090,3.021622,941616
1981-02-19,10.056090,10.156250,10.016026,10.016026,3.009582,801216
1981-02-20,10.016026,10.136218,10.016026,10.136218,3.045699,755040
1981-02-23,10.136218,10.436699,10.076122,10.376603,3.117930,1827072
1981-02-24,10.396635,10.556891,10.396635,10.496795,3.154045,2007408
1981-02-25,10.496795,10.737179,10.476763,10.737179,3.226274,1675440
1981-02-26,10.737179,10.857372,10.677083,10.797276,3.244332,3110640
1981-02-27,10.797276,10.797276,10.576923,10.697115,3.214237,1130064
1981-03-02,10.596955,10.596955,10.496795,10.516827,3.195973,1880736
1981-03-03,10.516827,10.536859,10.436699,10.456731,3.177708,818064
1981-03-04,10.456731,10.576923,10.416667,10.516827,3.195973,1378416
1981-03-05,10.516827,10.576923,10.436699,10.436699,3.171623,942864
1981-03-06,10.436699,10.516827,10.416667,10.416667,3.165535,1321632
1981-03-09,10.416667,10.877404,10.416667,10.737179,3.262936,1986816
1981-03-10,10.737179,10.857372,10.717147,10.777244,3.275111,2354352
1981-03-11,10.777244,10.837340,10.657051,10.657051,3.238585,1526928
1981-03-12,10.657051,10.857372,10.657051,10.857372,3.299461,955968
1981-03-13,10.857372,10.897436,10.717147,10.737179,3.262936,1133184
1981-03-16,10.757212,11.077724,10.757212,10.977564,3.335986,2200224
1981-03-17,10.977564,11.077724,10.797276,10.797276,3.281200,1271088
1981-03-18,10.797276,10.937500,10.777244,10.877404,3.305549,1367808
1981-03-19,10.877404,10.917468,10.757212,10.757212,3.269024,647712
1981-03-20,10.757212,10.797276,10.717147,10.717147,3.256849,936000
1981-03-23,10.717147,10.737179,10.616987,10.737179,3.262936,854256
1981-03-24,10.737179,10.797276,10.536859,10.576923,3.214234,2236416
1981-03-25,10.576923,10.777244,10.576923,10.737179,3.262936,1510080
1981-03-26,10.737179,10.777244,10.576923,10.616987,3.226411,1149408
1981-03-27,10.616987,10.637019,10.436699,10.476763,3.183798,1205568
1981-03-30,10.476763,10.677083,10.476763,10.616987,3.226411,867984
1981-03-31,10.677083,10.857372,10.677083,10.737179,3.262936,1113216
1981-04-01,10.757212,10.937500,10.757212,10.777244,3.275111,698880
1981-04-02,10.777244,11.017628,10.777244,10.937500,3.323811,1197456
1981-04-03,10.937500,10.937500,10.757212,10.757212,3.269024,1242384
1981-04-06,10.757212,10.777244,10.616987,10.657051,3.238585,549120
1981-04-07,10.657051,10.657051,10.436699,10.436699,3.171623,808080
1981-04-08,10.476763,10.596955,10.476763,10.536859,3.202061,1408992
1981-04-09,10.536859,10.596955,10.476763,10.576923,3.214234,1004016
1981-04-10,10.596955,10.677083,10.596955,10.657051,3.238585,818064
1981-04-13,10.657051,10.717147,10.576923,10.596955,3.220322,667680
1981-04-14,10.596955,10.616987,10.456731,10.476763,3.183798,926640
1981-04-15,10.496795,10.616987,10.496795,10.616987,3.226411,1178736
1981-04-16,10.616987,10.616987,10.556891,10.556891,3.208147,670800
1981-04-20,10.556891,10.717147,10.556891,10.697115,3.250762,1161888
1981-04-21,10.697115,10.817308,10.657051,10.677083,3.244673,1271712
1981-04-22,10.677083,10.717147,10.637019,10.657051,3.238585,643968
1981-04-23,10.697115,10.777244,10.697115,10.737179,3.262936,1174368
1981-04-24,10.737179,11.097756,10.737179,10.977564,3.335986,1673568
1981-04-27,11.057692,11.197917,11.057692,11.177885,3.396861,1024608
1981-04-28,11.177885,11.177885,10.857372,10.897436,3.311636,1111344
1981-04-29,10.857372,10.857372,10.596955,10.596955,3.220322,1498848
1981-04-30,10.596955,10.616987,10.516827,10.516827,3.195973,1090752
1981-05-01,10.516827,10.536859,10.436699,10.456731,3.177708,894192
1981-05-04,10.396635,10.396635,10.296474,10.336538,3.141184,1031472
1981-05-05,10.296474,10.296474,10.196314,10.196314,3.098571,1739088
1981-05-06,10.196314,10.296474,10.196314,10.216346,3.104658,1484496
1981-05-07,10.216346,10.256410,10.176282,10.236378,3.110747,700128
1981-05-08,10.236378,10.276442,10.176282,10.216346,3.104658,1153776
1981-05-11,10.216346,10.256410,10.076122,10.116186,3.074222,1719120
1981-05-12,10.116186,10.136218,9.975962,10.136218,3.080309,1590576
1981-05-13,10.136218,10.156250,10.096154,10.136218,3.080309,1244256
1981-05-14,10.136218,10.296474,10.096154,10.236378,3.110747,1226160
1981-05-15,10.256410,10.376603,10.256410,10.356571,3.147274,986544
1981-05-18,10.356571,10.496795,10.356571,10.416667,3.165535,1702272
1981-05-19,10.416667,10.456731,10.356571,10.416667,3.165535,822432
1981-05-20,10.436699,10.536859,10.436699,10.456731,3.177708,1039584
1981-05-21,10.456731,10.496795,10.376603,10.476763,3.183798,960336
1981-05-22,10.476763,10.576923,10.476763,10.476763,3.183798,1025856
1981-05-26,10.496795,10.616987,10.496795,10.596955,3.220322,655200
1981-05-27,10.596955,10.697115,10.496795,10.637019,3.232497,1143792
1981-05-28,10.637019,10.677083,10.496795,10.596955,3.220322,1048320
1981-05-29,10.596955,10.616987,10.536859,10.536859,3.202061,670176
1981-06-01,10.536859,10.697115,10.536859,10.576923,3.214234,900432
1981-06-02,10.576923,10.616987,10.556891,10.556891,3.208147,1022112
1981-06-03,10.556891,10.616987,10.496795,10.616987,3.226411,763776
1981-06-04,10.536859,10.536859,10.476763,10.496795,3.228876,2723136
1981-06-05,10.496795,10.596955,10.476763,10.576923,3.253522,889200
1981-06-08,10.596955,10.677083,10.596955,10.596955,3.259684,755664
1981-06-09,10.596955,10.616987,10.516827,10.516827,3.235037,1017744
1981-06-10,10.516827,10.637019,10.476763,10.616987,3.265848,2078544
1981-06-11,10.616987,10.717147,10.596955,10.717147,3.296658,1066416
1981-06-12,10.717147,10.717147,10.556891,10.616987,3.265848,1606800
1981-06-15,10.616987,10.677083,10.616987,10.616987,3.265848,990912
1981-06-16,10.616987,10.637019,10.516827,10.556891,3.247361,1649232
1981-06-17,10.556891,10.556891,10.476763,10.536859,3.241200,1072656
1981-06-18,10.536859,10.556891,10.416667,10.416667,3.204227,1153152
1981-06-19,10.416667,10.456731,10.336538,10.356571,3.185743,901056
1981-06-22,10.356571,10.416667,10.256410,10.256410,3.154930,841776
1981-06-23,10.276442,10.336538,10.276442,10.336538,3.179578,1261728
1981-06-24,10.336538,10.376603,10.256410,10.336538,3.179578,931008
1981-06-25,10.336538,10.416667,10.296474,10.296474,3.167256,833040
1981-06-26,10.296474,10.296474,10.236378,10.236378,3.148769,818064
1981-06-29,10.236378,10.256410,10.036058,10.076122,3.099474,839280
1981-06-30,10.076122,10.076122,9.875801,9.915865,3.050176,1252992
1981-07-01,9.915865,9.915865,9.735577,9.735577,2.994722,1302912
1981-07-02,9.735577,9.735577,9.655449,9.695513,2.982396,1093872
1981-07-06,9.695513,9.755609,9.675481,9.695513,2.982396,754416
1981-07-07,9.715545,9.835737,9.715545,9.735577,2.994722,1173120
1981-07-08,9.755609,9.875801,9.755609,9.835737,3.025530,691392
1981-07-09,9.835737,9.995994,9.835737,9.995994,3.074825,937248
1981-07-10,10.056090,10.176282,10.056090,10.156250,3.124122,1412736
1981-07-13,10.156250,10.196314,10.116186,10.116186,3.111798,695760
1981-07-14,10.116186,10.176282,10.076122,10.176282,3.130285,989664
1981-07-15,10.176282,10.216346,10.136218,10.176282,3.130285,833040
1981-07-16,10.176282,10.176282,10.096154,10.136218,3.117959,580944
1981-07-17,10.096154,10.096154,9.875801,9.915865,3.050176,1288560
1981-07-20,9.855769,9.855769,9.595353,9.655449,2.970071,1155024
1981-07-21,9.655449,9.655449,9.575321,9.595353,2.951588,1148160
1981-07-22,9.595353,9.675481,9.535256,9.535256,2.933101,1070784
1981-07-23,9.535256,9.575321,9.515224,9.535256,2.933101,619008
1981-07-24,9.535256,9.615385,9.475160,9.575321,2.945425,1392144
1981-07-27,9.575321,9.675481,9.575321,9.635417,2.963912,1676688
1981-07-28,9.635417,9.675481,9.555288,9.575321,2.945425,1254240
1981-07-29,9.575321,9.575321,9.535256,9.555288,2.939262,467376
1981-07-30,9.555288,9.635417,9.555288,9.635417,2.963912,788112
1981-07-31,9.635417,9.775641,9.635417,9.775641,3.007044,1213056
1981-08-03,9.775641,9.795673,9.635417,9.675481,2.976235,541632
1981-08-04,9.675481,9.675481,9.515224,9.555288,2.939262,481104
1981-08-05,9.555288,9.775641,9.535256,9.735577,2.994722,1324752
1981-08-06,9.735577,9.755609,9.635417,9.695513,2.982396,902304
1981-08-07,9.695513,9.695513,9.615385,9.615385,2.957749,568464
1981-08-10,9.595353,9.595353,9.515224,9.515224,2.926938,414960
1981-08-11,9.535256,9.755609,9.535256,9.735577,2.994722,1156896
1981-08-12,9.735577,9.835737,9.615385,9.615385,2.957749,1108848
1981-08-13,9.615385,9.675481,9.535256,9.535256,2.933101,849264
1981-08-14,9.495192,9.495192,9.254808,9.314904,2.865318,886704
1981-08-17,9.314904,9.354968,9.294872,9.294872,2.859157,559104
1981-08-18,9.294872,9.354968,9.214744,9.254808,2.846833,945984
1981-08-19,9.254808,9.254808,9.174679,9.174679,2.822185,1118832
1981-08-20,9.174679,9.254808,9.174679,9.174679,2.822185,886080
1981-08-21,9.174679,9.194712,9.134615,9.174679,2.822185,735696
1981-08-24,9.154647,9.154647,8.954327,8.954327,2.754403,1544400
1981-08-25,8.954327,9.074519,8.854167,9.054487,2.785213,2418000
1981-08-26,9.054487,9.094551,8.994391,9.034455,2.779052,762528
1981-08-27,9.034455,9.074519,8.874199,8.934295,2.748240,437424
1981-08-28,8.954327,9.154647,8.954327,9.074519,2.791374,719472
1981-08-31,9.074519,9.154647,8.914263,8.954327,2.754403,533520
1981-09-01,8.954327,9.074519,8.914263,9.034455,2.779052,1775904
1981-09-02,9.034455,9.114583,9.014423,9.014423,2.772889,980928
1981-09-03,9.014423,9.074519,8.974359,9.014423,2.772889,684528
1981-09-04,8.974359,8.974359,8.854167,8.894231,2.735917,1410864
1981-09-08,8.874199,8.874199,8.693910,8.814103,2.711270,805584
1981-09-09,8.814103,8.834135,8.693910,8.693910,2.674296,3277872
1981-09-10,8.693910,8.774038,8.593750,8.613782,2.649649,1581216
1981-09-11,8.613782,8.774038,8.593750,8.774038,2.698946,3232944
1981-09-14,8.774038,8.874199,8.673878,8.774038,2.698946,1319136
1981-09-15,8.774038,8.794071,8.653846,8.653846,2.701448,1419600
1981-09-16,8.653846,8.653846,8.573718,8.573718,2.676434,644592
1981-09-17,8.573718,8.633814,8.433494,8.433494,2.632659,1304160
1981-09-18,8.433494,8.433494,8.253205,8.333333,2.601393,1225536
1981-09-21,8.333333,8.573718,8.313301,8.573718,2.676434,1614288
1981-09-22,8.573718,8.733974,8.533654,8.673878,2.707699,869232
1981-09-23,8.653846,8.653846,8.313301,8.533654,2.663927,1777152
1981-09-24,8.533654,8.613782,8.393429,8.413462,2.626405,995280
1981-09-25,8.413462,8.433494,8.193109,8.353365,2.607646,1445808
1981-09-28,8.353365,8.713942,8.233173,8.673878,2.707699,1813344
1981-09-29,8.673878,8.834135,8.613782,8.794071,2.745221,1556256
1981-09-30,8.794071,8.814103,8.713942,8.794071,2.745221,465504
1981-10-01,8.794071,9.034455,8.733974,9.034455,2.820261,931632
1981-10-02,9.034455,9.054487,8.974359,8.994391,2.807751,770016
1981-10-05,9.054487,9.154647,9.054487,9.054487,2.826513,1124448
